no;lm_indo;cek;cek2;lm_eng;negative;positive;uncertainty;litigious;strong_modal;weak_modal;constraining;complexity;anger;anticipation;disgust;fear;joy;negative_alt;positive_alt;sadness;surprise;trust
1181;seharusnya ;;;duly;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1182;pendahuluan ;;;preliminary;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1183;sekitar ;;;approximately;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1184;pengelantaran ;;;dereliction;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1185;populer ;;;popular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1186;proviso ;;;proviso;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1187;penting ;;;crucial;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1188;provisoes ;;;provisoes;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1189;sengketa ;;;dispute;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1190;provisos ;;;provisos;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1191;rehear ;;;rehear;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1192;puas ;;;satisfied;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1193;penipu ;;;deceitful;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1194;pengalihan ;;;diversion;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1195;reinterpretations ;;;reinterpretations;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1196;perkiraan;;;appurtenant;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1197;reinterpreting ;;;reinterpreting;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1198;raguragu ;;;undecided;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1199;remedied ;;;remedied;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1200;pengesahan;;;attestation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1201;persetujuan ;;;consent;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202;pemonopoli ;;;monopolists;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1203;penjahat ;;;criminals;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1204;ramah ;;;friendly;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1205;replevin ;;;replevin;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1206;pemotongan ;;;cut;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207;reseptif ;;;receptive;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1208;rata ;;;rata;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1209;resesif ;;;recessionary;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1210;rawan ;;;prone;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1211;revaluasi ;;;revaluation;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1212;pengesahan ;;;attestations;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1213;penyerta ;;;sequestrator;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1214;perlengkapan ;;;appurtenances;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1215;perundangundangan ;;;legislations;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;rebuttable ;;;rebuttable;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1217;pervasiveness ;;;pervasiveness;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1218;rebuttably ;;;rebuttably;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1219;pemerasan ;;;racketeering;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1220;rebuttal ;;;rebuttal;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1221;pencatatan ;;;recordation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1222;rebuttals ;;;rebuttals;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1223;sadar ;;;knowingly;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1224;rebutted ;;;rebutted;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1225;sakit ;;;ill;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1226;recoupments ;;;recoupments;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1227;salah;;;wrongly;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228;recourse ;;;recourse;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1229;sampai ;;;hereunto;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1230;recourses ;;;recourses;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1231;sayangnya ;;;unfortunately;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1232;rectification ;;;rectification;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1233;sedangkan ;;;whereas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1234;rectifications ;;;rectifications;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1235;segmen ;;;segments;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1236;recusal ;;;recusal;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1237;sehingga ;;;herefore;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1238;pengetatan ;;;tightening;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1239;sekalipun ;;;anywise;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1240;pengangguran ;;;unemployment;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1241;sekuritisasi ;;;securitizations;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1242;recusing ;;;recusing;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1243;popularitas ;;;popularity;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1244;redaction ;;;redaction;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1245;pose ;;;poses;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1246;redaksi ;;;redactions;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1247;semangat ;;;vibrancy;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1248;referenda ;;;referenda;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1249;praperadilan ;;;pretrial;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1250;permusuhan ;;;hostility;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1251;pengurangan;;;cutbacks;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1252;penggabungan ;;;merging;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1253;pra-sidang ;;;prehearing;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1254;regulatif ;;;regulative;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1255;nonjudicial ;;;nonjudicial;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1256;mengambang ;;;floating;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1257;pagar ;;;hedges;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1258;menonaktifkan;;;inactivates;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1259;mendapatkan ;;;accrues;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1260;manipulatif ;;;manipulative;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1261;nonpenjamin ;;;nonguarantor;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1262;mengejutkan ;;;staggering;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1263;mengungkapkan;;;disclosing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264;mengeksploitasi ;;;exploit;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1265;menciptakan ;;;inventiveness;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1266;mendesak ;;;urgent;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1267;nonforfeiture ;;;nonforfeiture;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1268;mempertanyakan ;;;questioning;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1269;nonkontrak ;;;noncontract;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1270;mengganggu;;;disturb;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1271;oportunis ;;;opportunistically;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1272;mendikte ;;;dictate;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1273;parah ;;;severe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1274;mempertaruhkan ;;;risking;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1275;mengakuisisi ;;;acquiescing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1276;memboikot ;;;boycotting;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1277;pelonggaran ;;;easing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1278;menuruti ;;;comply;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1279;pembangkangan ;;;insubordination;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1280;membuang ;;;dispose;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1281;nonforfeitability ;;;nonforfeitability;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1282;memuji ;;;complimenting;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1283;noninfringement ;;;noninfringement;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1284;menghabiskan ;;;deplete;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1285;nonjurisdictional ;;;nonjurisdictional;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1286;menghadapi;;;appearing;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1287;nonkontribusi ;;;noncontributory;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1288;melikuidasi ;;;liquidates;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1289;notarizing ;;;notarizing;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1290;menyekuritisasi ;;;securitized;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1291;mengakar ;;;entrenched;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1292;menyelesaikan ;;;resolve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1293;membalikkan ;;;overturn;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1294;menyelidiki ;;;investigating;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1295;pascakontrak ;;;postcontract;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1296;menekankan ;;;stressing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1297;membantah ;;;rebutting;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1298;melawan ;;;against;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299;pelan ;;;slow;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300;menembak ;;;firing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301;pelapor ;;;whistleblowers;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1302;menghapus ;;;delisting;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1303;pelunasan ;;;extenuating;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1304;membutuhkan;;;necessitating;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1305;memperparah;;;aggravate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1306;menyimpang;;;aberrations;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1307;mendamaikan ;;;conciliating;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1308;menambah ;;;addendums;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1309;nonfiduciary ;;;nonfiduciary;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1310;menghentikan ;;;discontinuing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1311;nonforfeitable ;;;nonforfeitable;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1312;melebihlebihkan ;;;overstate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1313;nonfungsional ;;;nonfunctional;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1314;menghilangkan ;;;foregone;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315;noninfringing ;;;noninfringing;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1316;merasionalisasi;;;rationalized;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1317;nonjudicially ;;;nonjudicially;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1318;menghina ;;;derogatory;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1319;mengolok-olok ;;;ridiculing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1320;memaksa;;;coercive;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1321;nonkontraktual ;;;noncontractual;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1322;menghormati ;;;honoring;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1323;mengubah;;;amending;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1324;meredam ;;;dampen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1325;memerlukan ;;;requiring;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1326;menantang ;;;challenging;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1327;novo ;;;novo;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1328;mengacaukan ;;;randomly;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1329;oportunistik ;;;opportunistic;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1330;mengingat;;;recalled;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1331;optimis ;;;optimistic;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1332;merger ;;;mergers;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1333;memisahkan ;;;disassociating;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1334;manditori ;;;manditorily;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1335;para ;;;para;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1336;menginterogasi;;;interrogated;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1337;pari ;;;pari;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1338;meskipun ;;;despite;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1339;pascapenghakiman ;;;postjudgment;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1340;menginterogasi ;;;interrogate;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1341;passu ;;;passu;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1342;mimpi ;;;dream;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1343;paten ;;;patentee;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1344;miskin ;;;poor;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1345;mengalihdayakan ;;;outsource;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1346;monopolisasi ;;;monopolization;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1347;mencederai ;;;injured;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1348;monopolistik ;;;monopolistic;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1349;pelan-pelan ;;;slowly;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1350;mengizinkan ;;;permitting;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1351;memperkuat ;;;bolstering;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1352;mothballing ;;;mothballing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1353;meninggal ;;;implicated;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1354;mengjanjikan ;;;pled;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1355;membatalkan;;;annulments;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1356;mengklaim ;;;claiming;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1357;mengatasi;;;overcomes;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1358;mutandis ;;;mutandis;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1359;menjelekkan ;;;disrepute;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1360;mengkritik ;;;criticizing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1361;menjembatani ;;;bridge;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1362;nikmati ;;;enjoy;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1363;pembatasans ;;;constrains;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1364;nolo ;;;nolo;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1365;nonfeasance ;;;nonfeasance;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1366;internasional ;;;international;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1367;kepalsuan ;;;falsity;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1368;juri;;;adjudicators;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1369;mandamus ;;;mandamus;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1370;legalese ;;;legalese;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1371;illicit ;;;illicit;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1372;joinder ;;;joinder;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1373;kehendak ;;;will;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1374;kontravensi ;;;contravention;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1375;indorsees ;;;indorsees;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1376;kurang ;;;lacks;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1377;interposisi ;;;interposition;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1378;keras ;;;harsh;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1379;keseriusan ;;;seriousness;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1380;malpraktik ;;;malpractice;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1381;keberatan;;;objectionable;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1382;konstitusionalitas ;;;constitutionality;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1383;interupsirupts ;;;interrupts;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1384;juris ;;;juris;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1385;kesusahan ;;;distress;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1386;korban ;;;victims;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1387;kebingungan ;;;confusion;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1388;kritik;;;criticizes;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1389;intervensi;;;interference;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
1390;lancar ;;;smoothly;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391;kejadian;;;incidences;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1392;kepuasan ;;;satisfaction;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1393;kejadian ;;;incidence;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1394;kebesaran ;;;greatness;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1395;kebobolan ;;;conceding;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1396;makna ;;;purport;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1397;kejatuhan ;;;fallout;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1398;kerusuhan ;;;unrest;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1399;kebohongan ;;;lie;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400;kemerosotan;;;downturns;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401;kekacauan ;;;turmoil;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402;kemerosotan ;;;downturn;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1403;intervokutori ;;;interpleader;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1404;kontinjensi ;;;contingencies;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1405;inkuiri ;;;inquiry;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1406;illicitly ;;;illicitly;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1407;ketidakcukupan ;;;insufficiency;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1408;kenikmatan ;;;enjoyment;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1409;intimidasi ;;;intimidation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1410;kaget ;;;shocked;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1411;ketidakjujuran ;;;untruthfulness;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1412;kegembiraan ;;;excitement;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1413;ketidaklengkapan ;;;incompleteness;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1414;kapanpun ;;;whensoever;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1415;ketidakmampuan ;;;inability;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1416;kepemilikan kembali;;;repossession;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1417;ketidakmungkinan ;;;impossibility;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1418;layak ;;;worthy;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1419;ketidaknyamanan;;;inconveniences;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1420;legalitas ;;;legality;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1421;ketidaknyamanan ;;;inconvenience;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1422;lessor ;;;lessors;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1423;inspirasi ;;;inspiration;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1424;kerasnya ;;;harshness;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1425;kekerasan;;;violent;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1426;macet ;;;standstill;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1427;intrusi ;;;intrusion;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1428;maju ;;;progressed;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1429;kebalikan ;;;aversely;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1430;malfunction ;;;malfunction;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1431;kekerasan ;;;violence;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1432;indah ;;;beautiful;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1433;keberadaan ;;;whereabouts;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1434;integritas ;;;integrity;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1435;ketidaksenonohan ;;;indecency;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1436;keengganan ;;;reluctance;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1437;kekhasan ;;;distinctiveness;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1438;konstitusional ;;;constitutional;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1439;kecerdasan ;;;ingenuity;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1440;konstitutif ;;;constitutive;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1441;kekuasaan ;;;ascendancy;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1442;kemudian ;;;thereat;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1443;kecerobohan ;;;recklessness;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1444;interlokutori ;;;interlocutory;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1445;ketidaksukaan ;;;disfavor;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1446;intermiten ;;;intermittent;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
